id;anio;titulo;resumen;vistas_txt;vistas;descargas_txt;descargas;google_scholar;tesista;cant_autor;docente_guia;cant_docguia;tipo_tesis;carrera;materias;editorial;url;pdf;facultad
59419;2016;Análisis de factibilidad para planta de extracción de aceite de ricino;"El presente proyecto tiene por objetivo realizar el Análisis de Factibilidad Técnica, Económica y Ambiental para el Montaje y Puesta en Marcha de una Planta para la obtención Aceite de Ricino en el Parque Industrial de la ciudad de General Güemes._x000D_
El aceite se obtiene a través del procesamiento de la semilla de ricino (llamada también tártago, higuerilla o mamona) a través de una extrusora, y su posterior extracción en prensas de tornillo continuas. Con este sistema se obtiene un aceite de alto valor de mercado por estar prácticamente libre de contaminantes y rendimientos de extracción del 80%. Como subproducto del proceso se obtiene expeler de tártago._x000D_
La principal materia prima para la elaboración del producto es la semilla de ricino. A través de encuestas realizadas a productores de diferentes regiones del NOA se determinó como principal zona de cultivo las tierras aledañas a la ciudad de Tartagal, Dpto. San Martín. El precio de venta para la semilla descascarada por tonelada será el mismo que el precio de la soja en el puerto de Rosario de Santa Fe. El proyecto pretende lograr un mejor aprovechamiento de las tierras y ser una fuente de ingreso importante en zonas marginales ya que la planta presenta una alta adaptabilidad, permitiendo la producción en zonas donde no son posibles los cultivos convencionales como la Región Chaqueña. Entre los usos del aceite se destacan su utilización como lubricante, ser materia prima en la producción de biocombustibles, plásticos, pinturas, barnices, nylon y otras aplicaciones industriales. El subproducto se utiliza como abono orgánico y presenta una acción insecticida y nematodocida en los cultivos. La demanda mundial de ambos productos ha tenido un crecimiento importante en los últimos años._x000D_
Actualmente no existe producción de aceite de ricino en el Territorio Argentino, por lo que las industrias que hacen uso de este en sus procesos o como materia prima, deben recurrir a sustitutos o realizan compras mínimas por el alto costo del aceite importado. De acuerdo con el Análisis de Mercado el consumo de las industrias que requieren del ricino en Argentina sería de 55.450 Tn. a un precio de venta de 1.644 U$D/Tn de las cuales el proyecto satisfará el 19%. El costo del expeler es de 124 U$D/Tn y se comercializará como abono orgánico para cultivos de la zona, principalmente el tabaco. La capacidad de planta para satisfacer el porcentaje de demanda estimado es de 100 Tn/día y trabaja de manera continua las 24 hs evitando de esta manera pérdidas por los elevados tiempos de puesta en marcha de la línea.Del proceso se obtienen 30 Tn. de aceite y 70 Tn. de expeler cada 100 Tn de semilla. El proyecto generará 29 nuevos puestos de trabajo además de permitir el desarrollo de industrias relacionadas con un posterior procesamiento del aceite. La inversión inicial para la puesta en marcha es de U$D 2.793.998, de los cuales el 80% será financiado con capitales propios, con una tasa exigida del 40% y el 20% restante con un préstamo del Banco Nación a 10 años con una tasa anual del 37.75%. La Tasa Interna de Retorno es de 150% y el Valor actual Neto de U$D $ 7.552.341. Se realizaron análisis de sensibilidad determinando que el proyecto posee una considerable capacidad para absorber fluctuaciones de mercado.";501 Vistas;501;1041 Descargas;1041;https://scholar.google.com/scholar?as_q=&as_epq=An%C3%A1lisis%20de%20factibilidad%20para%20planta%20de%20extracci%C3%B3n%20de%20aceite%20de%20ricino&as_occt=any;Mdalel Miguel Alejandro  Esparza Heredia Luilio Simón;2;Esparza Marcelo;1;Tesis de Grado;Ingeniería Industrial;Trabajo final de grado | Ingeniería industrial | Aceite vegetal;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59419;https://bibliotecas.ucasal.edu.ar/opac_css/59419/456/45659419.pdf;Ingeniería
59463;2016;Fatiga visual en Adolescentes;;0;0;0;0;;Rivero Ramiro Manuel;1;Sanchez Silvana;1;Tesis de Licenciatura;Licenciatura en Imagen y Sonido;Tesis | Sonido | Ojo | Estrés;Universidad Católica de Salta;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59463;;Artes y Ciencias
59466;2016;La imagen corporativa en las empresas de transporte interurbano de pasajeros;;0;0;0;0;;Ruiz Calamari Federico Ezequiel;1;Coledani Carla;1;Tesis de Grado;Licenciatura en Diseño Gráfico;Tesis | Diseño gráfico | Imagen corporativa | Transporte urbano;Universidad Católica de Salta;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59466;;Artes y Ciencias
59516;2016;Escalado del proceso de extracción supercrítica de semillas de chía (Salvia hispánica L.);"El presente proyecto se plantea como continuación del trabajo desarrollado por el Ingeniero Gerardo Tita, en su Trabajo Final “Diseño y Construcción de una planta piloto multipropósito de CO2 supercrítico”, fruto de la labor realizada en el Laboratorio de Fluidos Supercríticos de la Universidad Católica de Salta desde el año 2013._x000D_
En consideración con las muestras y los resultados obtenidos de alto valor añadido utilizando como materias primas pimentón, tabaco, ají cayena y ají criollo, propios de los valles calchaquíes de la provincia de Salta, se propone la extracción supercrítica de semillas de chía, un sustrato revalorizado con tendencia al crecimiento en la región con el objeto de realizar el proceso de escalado de la planta piloto a una escala comercial._x000D_
El trabajo está dividido en tres partes. La primera parte se refiere al origen e historia de la semilla de chía, su descripción botánica, propiedades físicas, aspectos nutricionales y características fisicoquímicas. Se hace hincapié en la distribución geográfica y producción a nivel mundial y nacional para centrarse en la región del noroeste argentino y más específicamente en la provincia de Salta. Además se da conocimiento de los métodos de obtención del aceite para establecer comparaciones entre ellos._x000D_
En la segunda parte se expone el proceso de extracción supercrítica empleando CO2, acompañado de la descripción de la Planta Piloto en su estado actual, analizando sus componentes y funciones. Se realiza una comparación con el estado anterior de la planta, mostrando la instalación realizada de los componentes durante el tiempo de trabajo. Luego se desarrolla la parte experimental del proceso de extracción de las muestras de semilla de chía, el análisis de la curvas de extracción, utilizando la metodología aplicable a la extracción de cualquier otra matriz vegetal._x000D_
La tercera parte presenta los fundamentos teóricos necesarios para determinar los parámetros del escalado (scale-up) del proceso de extracción supercrítica de semillas de chía para luego aplicarlos mostrando el desarrollo del producto desde la escala de laboratorio a escala industrial._x000D_
Finalmente se exponen las conclusiones generales obtenidas a partir de este trabajo, y en base a ellas las perspectivas futuras.";113 Vistas;113;300 Descargas;300;https://scholar.google.com/scholar?as_q=&as_epq=Escalado%20del%20proceso%20de%20extracci%C3%B3n%20supercr%C3%ADtica%20de%20semillas%20de%20ch%C3%ADa%20(Salvia%20hisp%C3%A1nica%20L.)&as_occt=any;Cortez Rubén Emmanuel;1;Tita Gerardo Joaquín;1;Tesis de Grado;Ingeniería Industrial;Trabajo final de grado | Ingeniería industrial | Chía | Aceite vegetal;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59516;https://bibliotecas.ucasal.edu.ar/opac_css/59516/494/49459516.pdf;Ingeniería
59519;2016;Análisis y diseño de redes OTN-ASON para la optimización eficiente del ancho de banda en redes de transporte de alta capacidad;"1. Marco teórico; 2. Redes de transporte óptico (OTN); 3. Redes ópticas con conmutación automática (ASON); 4. Diseño de redes convencionales DWDM/SDH; 5. Diseño de redes de última generación; 6. Técnicas de despliegue para infraestructura; 7. Conclusiones y recomendaciones";74 Vistas;74;137 Descargas;137;https://scholar.google.com/scholar?as_q=&as_epq=An%C3%A1lisis%20y%20dise%C3%B1o%20de%20redes%20OTN-ASON%20para%20la%20optimizaci%C3%B3n%20eficiente%20del%20ancho%20de%20banda%20en%20redes%20de%20transporte%20de%20alta%20capacidad&as_occt=any;Cisneros Mario Nicolás;1;Vera Emiliano;1;Tesis de Grado;Ingeniería en Telecomunicaciones;Trabajo final de grado | Telecomunicación | Red de telecomunicaciones;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59519;https://bibliotecas.ucasal.edu.ar/opac_css/59519/495/49559519.pdf;Ingeniería
59529;2016;Robot de telepresencia;"El siguiente proyecto de grado trata sobre la obtención de una herramienta de telepresencia mediante el uso de un robot móvil programable, gracias al cual se brindará al usuario de la herramienta la posibilidad de hacerse presente en un lugar físico remoto._x000D_
En el capítulo 1 de este proyecto de grado se describe la problemática detectada, así como el enfoque desde donde se lo aborda, lo cual es importante tener en cuenta a la hora de decidir los resultados que se busca obtener, considerando además el perfil investigativo del mismo._x000D_
En segunda instancia y ya entrando de lleno en esta investigación, se ofrece un marco teórico sobre la telepresencia junto a los diferentes campos que la conforman, y en particular: los robots de telepresencia. Se detallan diferentes robots desarrollados en la actualidad, y a la par se da un pantallazo del mercado que existe alrededor de los mismos, y las soluciones que brindan a sus usuarios en el día a día. Este panorama se acompaña con un análisis que detalla las diferentes tecnologías de las que se puede disponer para la obtención de un robot de telepresencia, y también un estudio financiero de estas, que desemboca en distintas alternativas para la obtención de una herramienta de este tipo._x000D_
A partir de los recursos que se encuentran disponibles de entre estas alternativas, se detalla el diseño y la realización de pruebas que gradualmente permitieron al alumno llegar a una satisfactoria obtención de un robot de telepresencia. Además, dichas pruebas se diseñaron de manera tal que el lector se sienta igualmente capaz de realizarlas en su propio entorno, así como también permitirle a través del análisis desarrollado, elegir por sí mismo las tecnologías a utilizar._x000D_
Se concluye con un pensamiento final sobre los aspectos más destacables de la telepresencia en la actualidad, que a la vez son aquellos a los cuales este trabajo trata de dar visibilidad, abriendo paso a nuevas ideas y posibilidades concretas, que aporten soluciones a la vida cotidiana de las personas.";72 Vistas;72;137 Descargas;137;https://scholar.google.com/scholar?as_q=&as_epq=Robot%20de%20telepresencia&as_occt=any;Frère Jeremías;1;Pérez Abelleira M. Alicia;1;Tesis de Grado;Ingeniería en Informática;Tesis | Informática | Robótica;Facultad de Ingeniería;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59529;https://bibliotecas.ucasal.edu.ar/opac_css/59529/496/49659529.pdf;Ingeniería
59607;2016;La comunicación interna del Movimiento Juvenil Salesiano en Argentina entre los años 2010 y 2015;"Formar parte del Movimiento Juvenil Salesiano desde niña y conocer cada parte de la vida de Don Bosco y de su Obra, fueron razón suficiente para la investigadora, quien desde su formación académica pudo poner en marcha su intuición y mirada ante determinadas situaciones que generaron inquietudes teóricas y prácticas e ideas que pudieran ser aplicadas para la producción de soluciones concretas a los posibles problemas comunicacionales dentro de la organización. El objetivo de este trabajo fue analizar las formas, estrategias y sistemas comunicacionales internos que maneja el Movimiento Juvenil Salesiano desde su equipo y resolver si los dispositivos utilizados coinciden con la teoría abordada en el marco teórico y, sobre todo, si son efectivos en su funcionamiento. Así también se buscó conocer en profundidad los objetivos de la Congregación Salesiana para analizar si los mismos se relacionan o influyen en los objetivos del sistema salesiano de comunicación social, ambos directamente relacionados con la búsqueda del bien común. Luego del análisis teórico y del trabajo de campo realizado amplia y profundamente por la investigadora, la misma propone un aspecto más a la teoría a partir de un descubrimiento puntual en su análisis y plantea posibles soluciones a los conflictos comunicacionales encontrados._x000D_
Part of the Salesian Youth Movement since childhood and know every part of the life of Don Bosco and his work were enough reason for the researcher, who from his academic training could launch your intuition and look at certain situations that generated theoretical concerns and practices and ideas that could be applied to the production of specific potential communication problems within the organization solutions. The aim of this study was to analyze the ways, strategies and internal communication systems handling the Salesian Youth Movement from your computer and decide whether devices used are consistent with the theory addressed in the theoretical framework, and especially if they are effective in their operation. So also it sought to know in depth the objectives of the Salesian Congregation to analyze whether they are related or affect the objectives of the Salesian Social Communication System, both directly related to the common good. After the theoretical analysis and fieldwork widely and deeply by the researcher, it proposes a further aspect of the theory from a timely discovery analysis. And it presents possible solutions to conflicts found communication.";104 Vistas;104;261 Descargas;261;https://scholar.google.com/scholar?as_q=&as_epq=La%20comunicaci%C3%B3n%20interna%20del%20Movimiento%20Juvenil%20Salesiano%20en%20Argentina%20entre%20los%20a%C3%B1os%202010%20y%202015&as_occt=any;Nieva Natalia Mariel;1;Navarro Adriana;1;Tesis de Licenciatura;Licenciatura en Comunicaciones Sociales;Tesis de grado | Juventud | Comunicación | Comunicación en grupo;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59607;https://bibliotecas.ucasal.edu.ar/opac_css/59607/497/49759607.pdf;Artes y Ciencias
59611;2016;Blogs personales sobre moda de autores salteños :  Estrategias de comunicación para la atracción de usuarios;Las nuevas formas de comunicación posibilitan que las personas gocen inicialmente de mayor libertad para expresarse y sus mensajes cuenten con una velocidad de difusión casi instantánea en todo el mundo. Es aquí donde los blogs y la figura del blogger adquieren gran importancia, obligando a adaptarse a los nuevos formatos emergentes y a replantear las rutinas productivas de los medios tradicionales. Dentro del fenómeno blogger hay un mercado que crece día a día y tuvo su auge a partir del año 2007, estos son los blogs de moda, y los bloggers dedicados a escribir sobre el mundo de la indumentaria y los complementos. Este sector se encontraba un tanto atrasado en materia de globalización. Es ahí, cuando entran en juego los bloggers oriundos de Salta que recurrieron a la plataforma blogspot para escribir sobre su propia percepción de la moda y la tendencia, mantienen comunicación con bloggers dedicados a la moda en grandes capitales del mundo y hacen coolhunting. La presente investigación describe las estrategias que utilizan los autores de blogs de moda de la provincia de Salta para lograr una comunicación fluida con los lectores usuarios, además de conocer aquello que los motiva a escribir sobre moda y el tratamiento que le dan a la información, el lenguaje y su jerarquización. A través de las nociones sobre moda, internet, sociedad de la información, TIC’s, marketing de contenido, entre otros se brinda un bagaje teórico que sostiene la pregunta inicial de la investigación. Los resultados permiten no sólo conocer el funcionamiento de los blogs de moda de autores salteños, sino que también son útiles para toda aquella persona interesada en escribir sobre moda en blogs u otros temas afines.;124 Vistas;124;244 Descargas;244;https://scholar.google.com/scholar?as_q=&as_epq=Blogs%20personales%20sobre%20moda%20de%20autores%20salte%C3%B1os&as_occt=any;Bentolila Cruz Florencia;1;Herrera Fernanda;1;Tesis de Licenciatura;Licenciatura en Comunicaciones Sociales;Tesis de grado | Moda | Redes sociales digitales | TIC | Comunicación;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59611;https://bibliotecas.ucasal.edu.ar/opac_css/59611/498/49859611.pdf;Artes y Ciencias
59614;2015;Las huellas discursivas del estilo amarillista en el periodismo serio como rasgo característico de la hibridación estilística en el caso Candela;"La investigación que se realiza tiene como problemática identificar cómo se construye el “estilo” de los diarios “Crónica” y “El Tribuno” durante el tratamiento informativo que le dieron dichos medios al caso social “Candela”. El periodo que se evalúa es desde el 25 de agosto de 2011 al 31 de agosto de 2011._x000D_
Para ello se ahonda en el análisis de la enunciación presente en las editoriales y se reconoce las huellas discursivas (término utilizado por Marafioti y Verón) que se inscriben en los respectivos discursos sociales._x000D_
Siguiendo con la investigación se realiza un trabajo de análisis que permite reconocer la manera en que el periodista utiliza los distintos estilos para identificar lo dicho, reconstruir lo no dicho y decodificar el sentido de cada nota publicada. Quien escribe está expuesto a un mundo creado a base de su entendimiento, experiencia y pensamiento. Esto, no debe ser algo que le impida cumplir con su función de comunicador ya sea dentro de un estilo amarillista en el periodismo “serio”. A la vez, en su espacio de trabajo, la ideología dominante a la cual debe responder, no debe nublar su misión de servicio a la sociedad._x000D_
El objetivo general de esta investigación determina analizar los rasgos teóricos, retóricos y enunciativos del periodismo amarillista dentro del tratamiento periodístico del caso Candela. Sus objetivos específicos refieren a definir los emergentes de la hibridación estilística propio de la posmodernidad y a enumerar los efectos producidos por el amarillismo y el periodismo serio utilizados por los medios en el caso Candela._x000D_
Por lo tanto, la construcción de este trabajo, se lleva a cabo a partir de una investigación de tipo cualitativa. En función de las categorizaciones y elementos de análisis expuestos anteriormente, se realiza un acercamiento referido a las huellas discursivas presentes en cada artículo periodístico y revela cuál es la construcción del estilo utilizado por los medios elegidos.";177 Vistas;177;157 Descargas;157;https://scholar.google.com/scholar?as_q=&as_epq=Las%20huellas%20discursivas%20del%20estilo%20amarillista%20en%20el%20periodismo%20serio%20como%20rasgo%20caracter%C3%ADstico%20de%20la%20hibridaci%C3%B3n%20estil%C3%ADstica%20en%20el%20caso%20Candela&as_occt=any;Magna Bello Claudia;1;Peano Agustín;1;Tesis de Licenciatura;Licenciatura en Periodismo;Tesis de grado | Análisis del discurso | Periodismo | Prensa amarilla;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59614;https://bibliotecas.ucasal.edu.ar/opac_css/59614/499/49959614.pdf;Artes y Ciencias
59624;2016;Pinterest :  Una herramienta de comunicación visual para la identificación y fidelización de los clientes con la marca Unika Atelier;"De la mano del vertiginoso avance tecnológico las redes sociales fueron modificando aspectos precisos en la vida de cada individuo, estableciendo nuevas normas que también abarcan la forma y el tiempo de comunicación. Como consecuencia,  la publicidad se vio exigida a adaptarse a este innegable cambio en permanente evolución. _x000D_
La siguiente tesis aborda aspectos de la web2.0 y de las redes sociales, haciendo énfasis en Pinterest y la posibilidad de servirle a la publicidad como herramienta de identificación y fidelización de clientes con la marca, especialmente a las pequeñas empresas. _x000D_
El trabajo realizado es un estudio de caso de la empresa Unika Atelier,  donde se analiza la efectividad de su presencia en Pinterest como herramienta de identificación y fidelización de clientes con la marca. Se utilizaron encuestas a usuarios de Pinterest de la ciudad de Salta, entrevistas a clientes de Unika Atelier y análisis de contenido del perfil de la empresa en la red social._x000D_
Esta plataforma emergente llamada Pinterest dista de las redes sociales más populares  por su impacto visual y su gran capacidad comprobada para vender, siendo sus seguidores mayormente mujeres de entre 18 y 45 años, característica compartida con los clientes de Unika Atelier. _x000D_
Los resultados arrojaron que a través de esta novedosa red social es posible lograr que Unika Atelier pueda concretar la identificación y la fidelización de sus clientes, generando indudablemente un antecedente para empresas salteñas, especialmente para aquellas dedicadas al diseño, moda, decoración o arquitectura.";66 Vistas;66;167 Descargas;167;https://scholar.google.com/scholar?as_q=&as_epq=Pinterest&as_occt=any;Gutiérrez Ramallo Jorgelina;1;Herrera Fernanda;1;Tesis de Licenciatura;Licenciatura en Comunicaciones Sociales;Tesis de grado | Redes sociales digitales | Comunicación | Internet | Fidelización del cliente;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59624;https://bibliotecas.ucasal.edu.ar/opac_css/59624/500/50059624.pdf;Artes y Ciencias
59627;2016;Charlie Hebdo y la libertad de expresión;"Análisis del tratamiento editorial del atentado contra la revista francesa Charlie Hebdo a partir del análisis de las noticias publicadas en las ediciones gráficas de los diarios LA NACION y Página/12._x000D_
Analysis of the editorial treatment of the attack against the French magazine Charlie Hebdo from the analysis of news published in editions of the newspapers LA NACION and Página/12.";185 Vistas;185;228 Descargas;228;https://scholar.google.com/scholar?as_q=&as_epq=Charlie%20Hebdo%20y%20la%20libertad%20de%20expresi%C3%B3n&as_occt=any;Gareca Juan Ignacio;1;Arancibia Víctor;1;Tesis de Licenciatura;Licenciatura en Periodismo;Tesis de grado | Terrorismo | Periodismo | Períodico | Libertad de expresión;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59627;https://bibliotecas.ucasal.edu.ar/opac_css/59627/501/50159627.pdf;Artes y Ciencias
59630;2016;Criterios de evaluación de ruido en un estudio de radio;"Marco teórico: Principios del sonido; Propagación del sonido en un recinto cerrado; Sonido reflejado; Criterios de evaluación del ruido de fondo en un recinto. Curvas NC; Medición del sonido: sonómetro; Diseño acústico; El ruido; Causantes de la contaminación acústica";81 Vistas;81;218 Descargas;218;https://scholar.google.com/scholar?as_q=&as_epq=Criterios%20de%20evaluaci%C3%B3n%20de%20ruido%20en%20un%20estudio%20de%20radio&as_occt=any;Zorilla Gonzalo Gabriel;1;Orellana Mauricio;1;Tesis de Licenciatura;Licenciatura en Imagen y Sonido;Tesis de grado | Acústica | Sonido;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59630;https://bibliotecas.ucasal.edu.ar/opac_css/59630/502/50259630.pdf;Artes y Ciencias
59654;2015;Evaluacion de Desempeño;;0;0;0;0;;Cano Julio Gabriel;1;Sofan Miriam;1;Diseño de Tesina de Grado (Licenciatura);Licenciatura en Recursos Humanos;Tesis | Gestión | 6.80 Gestión de personal* | Apreciación de la actuación | Evaluación de los puestos;Facultad de Economía y Administración;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59654;;Economía y Administración
59713;2016;Aguardiente a base de hollejo de uva;"El aguardiente o grappa es una bebida alcohólica cuya materia prima es el hollejo de uva. El hollejo está conformado por las semillas, cáscaras y restos de pulpa, obtenidos como residuos de la industria vitivinícola luego del último prensado en el proceso de elaboración del vino._x000D_
Actualmente, Argentina no posee ninguna planta destinada específicamente a la producción de aguardiente para el consumo local y lo que se realiza artesanalmente sólo representa un 3% del hollejo total, el resto se lo desecha o destina para abono. Aprovechando esta situación y que nuestra provincia es una de las mayores productoras vitivinícolas, se explotará un mercado no saturado y con grandes oportunidades de crecimiento._x000D_
Se presentará un proyecto para la instalación de una Planta Industrial Productora de Aguardiente a base de hollejo de uva. Como oportunidad de negocio significa una inversión inicial de $15.928.869, con una TIR de 44,33% y una VAN de $24.861.657 a diez años, que posee un período de recupero de la inversión de 3 años. A pesar de requerir una inversión millonaria, tiene la ventaja de contar con ingresos significativos y en crecimiento, además de contar con posibilidades de expansión y con un diseño que permite obtener otras bebidas destiladas._x000D_
Socialmente este proyecto es de alto impacto debido a que colabora en la generación de trabajo directo (generando 8 nuevos puestos de trabajo con posibilidad de ampliación en caso de solicitar una mayor cantidad de personal por aumento de ventas), como también la generación de puestos indirectos de trabajo dado que colabora en la generación de valor en origen, fomentando que actividades como la de los mediano y pequeños productores de vino adquieran un nuevo nivel de competitividad al tener un residuo con valor agregado._x000D_
En cuanto a su impacto medioambiental, el efluente más grande del proyecto es un componente orgánico, el cual es el hollejo de uva ya destilado, el mismo se reutilizará como abono y alimento de animales, brindándolo gratuitamente para quien lo requiera en la localidad._x000D_
A continuación se desarrolla un trabajo que surgió con el objetivo y ambición de concretar un proyecto que sea realizable y rentable, que permita el desarrollo local y abra camino a otros proyectos industriales.";0;0;0;0;;Relich Nabhen Carolina Janet;1;Flandorffer Américo Andrés;1;Tesis de Grado;Ingeniería Industrial;Tesis | Ingeniería industrial | Bebidas alcohólicas;Universidad Católica de Salta;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59713;;Ingeniería
59980;2016;La seducción como herramienta persuasiva en los anuncios televisivos de las marcas de perfume más representativas;"Con el propósito de obtener evidencia empírica sobre el posible impacto persuasivo de ciertas técnicas empleadas y debatidas en el mundo de la publicidad, se compararon las respuestas de 430 estudiantes universitarios de cinco instituciones quienes fueron expuestos, en un diseño experimental intra-grupal, ante pares de piezas publicitarias similares excepto por la presencia o ausencia de estímulos eróticos, con contenido simbólico inconsciente de tipo fálico, vaginal, coital, oral y eyaculatorio, y presentando o no estímulos subliminales. Se encontró que, en términos generales, la presencia de los estímulos eróticos y de los contenidos simbólicos inconscientes sí aumenta la disposición de adquirir los productos anunciados y la preferencia por el anuncio, aunque también produce un mayor rechazo moralista. Lo contrario ocurrió cuando los contenidos eróticos eran extremos y reconocidos como tales y, sin ser reconocidos, con los estímulos subliminales. Estos resultados confirman los argumentos de algunos críticos de la actividad publicitaria que denuncian estas prácticas, pero también apoyan la justificación de algunos publicistas para el empleo de estas técnicas por su efectividad._x000D_
Por otra parte, los resultados relativizan algunos hallazgos obtenidos en otros estudios llevados a cabo en otros contextos culturales y le brindan soporte a algunos postulados de la teoría psicoanalítica freudiana especialmente en el campo de la posible interpretación inconsciente de símbolos. Igualmente, los resultados aportan nuevas luces al debate sobre los estímulos subliminales al evidenciar nuevamente su captación, pero también la existencia de defensas inconscientes ante ellos._x000D_
Esta investigación sirve de referencia para preparar el diseño experimental al que se recurrirá para recolectar la información que permita la posterior evaluación de las reacciones de los públicos expuestos a las publicidades. Se importará el uso de la teoría del Psicoanálisis para entender el mecanismo psíquico de las personas expuestas a estímulos sexuales.";49 Vistas;49;84 Descargas;84;https://scholar.google.com/scholar?as_q=&as_epq=La%20seducci%C3%B3n%20como%20herramienta%20persuasiva%20en%20los%20anuncios%20televisivos%20de%20las%20marcas%20de%20perfume%20m%C3%A1s%20representativas&as_occt=any;Teruelo Damián Alejandro;1;Gelis Giselle;1;Tesis de Licenciatura;Licenciatura en Publicidad;Tesis | Moda | Manipulación de la información | Publicidad;Facultad de Artes y Ciencias;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=59980;https://bibliotecas.ucasal.edu.ar/opac_css/59980/520/52059980.pdf;Artes y Ciencias
60071;2015;Analisis y descripcion de Puesto y su relacion con la Satisfaciion en el Puesto en la Estacion de Servicio YPF Palpala-Jujuy;;0;0;0;0;;Zambrano Cristian Fabian;1;Manisera Ricardo;1;Diseño de Tesina de Grado (Licenciatura);Licenciatura en Recursos Humanos;Tesis | Organización | Gestión del personal | Puestos de trabajo | Evaluación de los puestos;;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=60071;;Economía y Administración
60076;2016;Investigación Criminalistica de Huellas Pisadas;;0;0;0;0;;Miranda Adriel Neftali;1;Prueger Enrique E. J.;1;Tesis de Licenciatura;Licenciatura en Criminalística;Tesis de grado;Universidad Católica de Salta;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=60076;;Ciencias Jurídicas
60086;2016;Accidentologia vial :  Procedimientos para el montaje de controles viales;;0;0;0;0;;Bordon Laura Gabriela;1;Humacata Silvio R.;1;Tesis de Licenciatura;Licenciatura en Criminalística;Tesis | Seguridad vial | Accidente de tránsito | Prevención de accidentes | Seguridad | Medida de seguridad | Dispositivo de seguridad;Universidad Católica de Salta;https://bibliotecas.ucasal.edu.ar/opac_css/index.php?lvl=cmspage&pageid=24&id_notice=60086;;Ciencias Jurídicas
